DateClean,cafe,SubTotal,Items,Proj_Calories,Count,Bottled_LC,Bottled_HC,LC%,TotalSales,DateClean,cafe,Day_of_Week,Week,Treatment,Coupon,Week_of_Qtr,2,3,4,5,1,Cal_p_Dollar
2015-01-05,Law,3.5070559610705705,1.3479318734793186,206.305794033219,411,48,23,0.676056338028169,1441.4000000000044,2015-01-05,Law,1,2015_Winter_W0,BL,0,0,0,0,0,0,1,58.82592018013927
2015-01-05,Stuart,5.544464285714288,1.5357142857142858,382.40370402164643,112,2,10,0.16666666666666666,620.9800000000002,2015-01-05,Stuart,1,2015_Winter_W0,BL,0,0,0,0,0,0,1,68.97036112342488
2015-01-06,GCIS,4.210165289256199,1.4586776859504131,281.24469313389113,242,1,21,0.045454545454545456,1018.8600000000002,2015-01-06,GCIS,2,2015_Winter_W0,BL,0,0,1,0,0,0,0,66.80134242035376
2015-01-06,Harris,4.170859375,1.53125,284.5904076598391,128,8,9,0.47058823529411764,533.87,2015-01-06,Harris,2,2015_Winter_W0,BL,0,0,1,0,0,0,0,68.23303834352821
2015-01-06,Law,3.183265822784819,1.3012658227848102,187.63744704571616,395,42,25,0.6268656716417911,1257.3900000000035,2015-01-06,Law,2,2015_Winter_W0,BL,0,0,1,0,0,0,0,58.94495071780249
2015-01-06,Stuart,4.727470588235296,1.4529411764705882,320.8822712139264,170,9,17,0.34615384615384615,803.6700000000004,2015-01-06,Stuart,2,2015_Winter_W0,BL,0,0,1,0,0,0,0,67.87610101953223
2015-01-07,GCIS,5.127562724014343,1.6594982078853047,343.8904007981299,279,7,23,0.23333333333333334,1430.5900000000017,2015-01-07,GCIS,3,2015_Winter_W0,BL,0,0,0,1,0,0,0,67.06702956310203
2015-01-07,Harris,4.180821917808222,1.4246575342465753,273.67820991198766,146,7,6,0.5384615384615384,610.4000000000004,2015-01-07,Harris,3,2015_Winter_W0,BL,0,0,0,1,0,0,0,65.46038441538363
2015-01-07,Law,3.6709170305676886,1.331877729257642,243.0260145229488,229,25,23,0.5208333333333334,840.6400000000007,2015-01-07,Law,3,2015_Winter_W0,BL,0,0,0,1,0,0,0,66.20308018385424
2015-01-07,Stuart,4.5803333333333365,1.5866666666666667,322.38671596969857,150,2,16,0.1111111111111111,687.0500000000005,2015-01-07,Stuart,3,2015_Winter_W0,BL,0,0,0,1,0,0,0,70.38499002322212
2015-01-08,GCIS,4.432152777777781,1.4965277777777777,309.9755624773747,288,11,26,0.2972972972972973,1276.460000000001,2015-01-08,GCIS,4,2015_Winter_W0,BL,0,0,0,0,1,0,0,69.93792362744139
2015-01-08,Harris,3.9438848920863303,1.4460431654676258,267.0583365202618,139,5,7,0.4166666666666667,548.1999999999999,2015-01-08,Harris,4,2015_Winter_W0,BL,0,0,0,0,1,0,0,67.71453625741772
2015-01-08,Law,3.3594700460829547,1.3663594470046083,196.09468927279917,434,31,19,0.62,1458.0100000000023,2015-01-08,Law,4,2015_Winter_W0,BL,0,0,0,0,1,0,0,58.37072115033141
2015-01-08,Stuart,4.771485714285719,1.52,332.59210785158666,175,6,13,0.3157894736842105,835.0100000000008,2015-01-08,Stuart,4,2015_Winter_W0,BL,0,0,0,0,1,0,0,69.70409800364979
2015-01-09,GCIS,4.406689419795228,1.5017064846416381,319.81935709246505,293,7,29,0.19444444444444445,1291.160000000002,2015-01-09,GCIS,5,2015_Winter_W0,BL,0,0,0,0,0,1,0,72.57587876645198
2015-01-09,Harris,4.165142857142857,1.5142857142857142,287.7230771015231,105,6,7,0.46153846153846156,437.3399999999999,2015-01-09,Harris,5,2015_Winter_W0,BL,0,0,0,0,0,1,0,69.07880160895397
2015-01-09,Law,3.7402515723270486,1.39937106918239,229.2078666160206,318,37,23,0.6166666666666667,1189.4000000000015,2015-01-09,Law,5,2015_Winter_W0,BL,0,0,0,0,0,1,0,61.28140371943371
2015-01-09,Stuart,4.734901960784313,1.4607843137254901,313.70328271400797,102,1,4,0.2,482.9599999999999,2015-01-09,Stuart,5,2015_Winter_W0,BL,0,0,0,0,0,1,0,66.25338503567338
2015-01-12,GCIS,4.45950617283951,1.5349794238683128,316.23623579867905,243,12,28,0.3,1083.660000000001,2015-01-12,GCIS,1,2015_Winter_W1,S2,0,1,0,0,0,0,1,70.91283732820159
2015-01-12,Harris,4.131593406593407,1.445054945054945,273.8428675638755,182,10,15,0.4,751.95,2015-01-12,Harris,1,2015_Winter_W1,S4,0,1,0,0,0,0,1,66.28020732312699
2015-01-12,Law,3.4856673960612765,1.4157549234135667,220.24833322780142,457,53,34,0.6091954022988506,1592.9500000000035,2015-01-12,Law,1,2015_Winter_W1,S1,0,1,0,0,0,0,1,63.186847223770386
2015-01-12,Stuart,4.5000000000000036,1.4870129870129871,296.3159093721617,154,12,11,0.5217391304347826,693.0000000000006,2015-01-12,Stuart,1,2015_Winter_W1,S3,0,1,0,0,0,0,1,65.84797986048032
2015-01-13,Harris,3.6492024539877317,1.3742331288343559,260.49722779439,163,3,8,0.2727272727272727,594.8200000000003,2015-01-13,Harris,2,2015_Winter_W1,S4,0,1,1,0,0,0,0,71.38470147353074
2015-01-13,Law,3.493229166666677,1.3958333333333333,212.95043150856296,384,35,31,0.5303030303030303,1341.400000000004,2015-01-13,Law,2,2015_Winter_W1,S1,0,1,1,0,0,0,0,60.96091076434168
2015-01-13,Stuart,4.8822857142857154,1.5542857142857143,342.3643293190141,175,3,23,0.11538461538461539,854.4000000000002,2015-01-13,Stuart,2,2015_Winter_W1,S3,0,1,1,0,0,0,0,70.12377999862763
2015-01-14,GCIS,4.516970954356852,1.4813278008298756,320.263082439409,241,8,31,0.20512820512820512,1088.5900000000013,2015-01-14,GCIS,3,2015_Winter_W1,S2,0,1,0,1,0,0,0,70.90217884409877
2015-01-14,Harris,3.4718235294117656,1.3,228.36007363917537,170,5,10,0.3333333333333333,590.2100000000002,2015-01-14,Harris,3,2015_Winter_W1,S4,0,1,0,1,0,0,0,65.77525375486658
2015-01-14,Law,3.9476995305164357,1.3708920187793427,234.12671044713804,213,24,14,0.631578947368421,840.8600000000008,2015-01-14,Law,3,2015_Winter_W1,S1,0,1,0,1,0,0,0,59.30712523516442
2015-01-14,Stuart,4.771228070175442,1.5380116959064327,324.20467006850527,171,5,15,0.25,815.8800000000006,2015-01-14,Stuart,3,2015_Winter_W1,S3,0,1,0,1,0,0,0,67.9499418808089
2015-01-15,GCIS,4.5690980392156915,1.5529411764705883,328.1568568898611,255,6,31,0.16216216216216217,1165.1200000000013,2015-01-15,GCIS,4,2015_Winter_W1,S2,0,1,0,0,1,0,0,71.82092703491013
2015-01-15,Harris,4.058132530120485,1.4578313253012047,291.20255700548097,166,3,13,0.1875,673.6500000000005,2015-01-15,Harris,4,2015_Winter_W1,S4,0,1,0,0,1,0,0,71.75777401159327
2015-01-15,Law,3.4065642458100633,1.3715083798882681,209.08596063449113,358,37,28,0.5692307692307692,1219.5500000000027,2015-01-15,Law,4,2015_Winter_W1,S1,0,1,0,0,1,0,0,61.37737190533202
2015-01-15,Stuart,4.829529411764707,1.5176470588235293,326.90875138939623,170,4,21,0.16,821.0200000000001,2015-01-15,Stuart,4,2015_Winter_W1,S3,0,1,0,0,1,0,0,67.68956631531186
2015-01-16,GCIS,4.337307692307694,1.5,293.7947625167904,234,11,17,0.39285714285714285,1014.9300000000004,2015-01-16,GCIS,5,2015_Winter_W1,S2,0,1,0,0,0,1,0,67.7366660054673
2015-01-16,Harris,4.107142857142857,1.5238095238095237,276.5060270788636,105,8,7,0.5333333333333333,431.24999999999994,2015-01-16,Harris,5,2015_Winter_W1,S4,0,1,0,0,0,1,0,67.32320659311462
2015-01-16,Law,4.041672727272733,1.44,261.7286681290524,275,32,31,0.5079365079365079,1111.4600000000016,2015-01-16,Law,5,2015_Winter_W1,S1,0,1,0,0,0,1,0,64.75751150332833
2015-01-16,Stuart,5.834269662921348,1.5280898876404494,400.32883615988095,89,1,5,0.16666666666666666,519.25,2015-01-16,Stuart,5,2015_Winter_W1,S3,0,1,0,0,0,1,0,68.616786554125
2015-01-20,GCIS,4.175511811023625,1.5354330708661417,295.5200882379419,254,15,26,0.36585365853658536,1060.5800000000008,2015-01-20,GCIS,2,2015_Winter_W2,BL,0,2,1,0,0,0,0,70.77457844993982
2015-01-20,Harris,3.8133793103448266,1.4758620689655173,269.30144068052914,145,6,9,0.4,552.9399999999998,2015-01-20,Harris,2,2015_Winter_W2,BL,0,2,1,0,0,0,0,70.62015571070413
2015-01-20,Law,3.4055000000000057,1.3404761904761904,208.94408884855048,420,54,32,0.627906976744186,1430.3100000000024,2015-01-20,Law,2,2015_Winter_W2,BL,0,2,1,0,0,0,0,61.35489321642934
2015-01-20,Stuart,4.9991370558375685,1.598984771573604,335.3304544757998,197,4,12,0.25,984.830000000001,2015-01-20,Stuart,2,2015_Winter_W2,BL,0,2,1,0,0,0,0,67.0776677515231
2015-01-21,GCIS,4.204320000000003,1.5,290.1928280181816,250,9,24,0.2727272727272727,1051.0800000000006,2015-01-21,GCIS,3,2015_Winter_W2,BL,0,2,0,1,0,0,0,69.0225358721937
2015-01-21,Harris,3.657037037037039,1.4285714285714286,252.8783921690317,189,2,18,0.1,691.1800000000004,2015-01-21,Harris,3,2015_Winter_W2,BL,0,2,0,1,0,0,0,69.14843618152575
2015-01-21,Law,3.459220779220783,1.4025974025974026,212.73620522458137,308,55,33,0.625,1065.4400000000012,2015-01-21,Law,3,2015_Winter_W2,BL,0,2,0,1,0,0,0,61.49830230624999
2015-01-21,Stuart,4.587500000000001,1.5571428571428572,288.4011777760929,140,3,5,0.375,642.2500000000002,2015-01-21,Stuart,3,2015_Winter_W2,BL,0,2,0,1,0,0,0,62.866741749557015
2015-01-22,GCIS,4.552231075697217,1.5776892430278884,318.88885592214666,251,10,24,0.29411764705882354,1142.6100000000015,2015-01-22,GCIS,4,2015_Winter_W2,BL,0,2,0,0,1,0,0,70.05111353520336
2015-01-22,Harris,3.4080620155038743,1.4728682170542635,265.2206488557624,129,6,8,0.42857142857142855,439.6399999999998,2015-01-22,Harris,4,2015_Winter_W2,BL,0,2,0,0,1,0,0,77.82154422344047
2015-01-22,Law,3.5676519337016663,1.3756906077348066,206.96648660923813,362,45,22,0.6716417910447762,1291.4900000000032,2015-01-22,Law,4,2015_Winter_W2,BL,0,2,0,0,1,0,0,58.011961496058056
2015-01-22,Stuart,4.70419161676647,1.6047904191616766,332.70474756956526,167,5,16,0.23809523809523808,785.6000000000005,2015-01-22,Stuart,4,2015_Winter_W2,BL,0,2,0,0,1,0,0,70.7251690989274
2015-01-23,GCIS,4.612980392156866,1.5098039215686274,321.51721508288887,255,6,23,0.20689655172413793,1176.3100000000009,2015-01-23,GCIS,5,2015_Winter_W2,BL,0,2,0,0,0,1,0,69.69837019674796
2015-01-23,Harris,4.015600000000001,1.6,304.3449910347939,100,2,12,0.14285714285714285,401.5600000000001,2015-01-23,Harris,5,2015_Winter_W2,BL,0,2,0,0,0,1,0,75.79066416844154
2015-01-23,Law,3.298056537102477,1.3462897526501767,204.25854429736071,283,36,15,0.7058823529411765,933.350000000001,2015-01-23,Law,5,2015_Winter_W2,BL,0,2,0,0,0,1,0,61.933002663687816
2015-01-23,Stuart,5.1649504950495055,1.4851485148514851,339.6924647052666,101,3,5,0.375,521.6600000000001,2015-01-23,Stuart,5,2015_Winter_W2,BL,0,2,0,0,0,1,0,65.76877455666894
2015-01-26,GCIS,4.4703932584269666,1.5224719101123596,299.6866707227471,178,7,18,0.28,795.73,2015-01-26,GCIS,1,2015_Winter_W3,S4,0,3,0,0,0,0,1,67.03810009506866
2015-01-26,Harris,3.48303370786517,1.3202247191011236,250.0973499070115,178,1,10,0.09090909090909091,619.9800000000002,2015-01-26,Harris,1,2015_Winter_W3,S3,0,3,0,0,0,0,1,71.8044586655183
2015-01-26,Law,3.474481927710851,1.4048192771084338,217.48148386664576,415,42,29,0.5915492957746479,1441.9100000000033,2015-01-26,Law,1,2015_Winter_W3,BL,0,3,0,0,0,0,1,62.59393152461512
2015-01-26,Stuart,4.514022988505749,1.4425287356321839,285.5562614570118,174,7,7,0.5,785.4400000000003,2015-01-26,Stuart,1,2015_Winter_W3,S1,0,3,0,0,0,0,1,63.25981550916687
2015-01-27,GCIS,4.5824418604651225,1.554263565891473,314.4834310689296,258,8,29,0.21621621621621623,1182.2700000000016,2015-01-27,GCIS,2,2015_Winter_W3,S4,0,3,1,0,0,0,0,68.62791512580351
2015-01-27,Harris,3.7559146341463436,1.3902439024390243,269.48087399041157,164,4,12,0.25,615.9700000000004,2015-01-27,Harris,2,2015_Winter_W3,S3,0,3,1,0,0,0,0,71.74840225080357
2015-01-27,Law,3.1677230046948437,1.3262910798122065,195.0913456539301,426,37,26,0.5873015873015873,1349.4500000000035,2015-01-27,Law,2,2015_Winter_W3,BL,0,3,1,0,0,0,0,61.58724906337694
2015-01-27,Stuart,4.735263157894742,1.567251461988304,331.69165453620445,171,2,15,0.11764705882352941,809.7300000000009,2015-01-27,Stuart,2,2015_Winter_W3,S1,0,3,1,0,0,0,0,70.04714278301519
2015-01-28,GCIS,4.4407468879668075,1.5145228215767634,315.62401008341703,241,9,27,0.25,1070.2200000000007,2015-01-28,GCIS,3,2015_Winter_W3,S4,0,3,0,1,0,0,0,71.07453274102845
2015-01-28,Harris,3.7095757575757586,1.3818181818181818,274.6919787608441,165,1,3,0.25,612.0800000000002,2015-01-28,Harris,3,2015_Winter_W3,S3,0,3,0,1,0,0,0,74.04943225646853
2015-01-28,Law,3.6333916083916127,1.444055944055944,225.79438096004031,286,43,21,0.671875,1039.1500000000012,2015-01-28,Law,3,2015_Winter_W3,BL,0,3,0,1,0,0,0,62.14424573408214
2015-01-28,Stuart,4.555502958579883,1.467455621301775,310.2592337356894,169,1,10,0.09090909090909091,769.8800000000002,2015-01-28,Stuart,3,2015_Winter_W3,S1,0,3,0,1,0,0,0,68.10647178954058
2015-01-29,GCIS,4.741363636363641,1.5833333333333333,328.58176351039094,264,8,28,0.2222222222222222,1251.7200000000012,2015-01-29,GCIS,4,2015_Winter_W3,S4,0,3,0,0,1,0,0,69.30111012586131
2015-01-29,Harris,4.317784431137728,1.437125748502994,305.17371018811957,167,1,7,0.125,721.0700000000005,2015-01-29,Harris,4,2015_Winter_W3,S3,0,3,0,0,1,0,0,70.67831084557106
2015-01-29,Law,3.3474133333333373,1.3893333333333333,199.89849905034686,375,49,28,0.6363636363636364,1255.2800000000016,2015-01-29,Law,4,2015_Winter_W3,BL,0,3,0,0,1,0,0,59.71730382375245
2015-01-29,Stuart,4.832251308900525,1.5706806282722514,314.3994216009397,191,5,7,0.4166666666666667,922.9600000000003,2015-01-29,Stuart,4,2015_Winter_W3,S1,0,3,0,0,1,0,0,65.06272159766345
2015-01-30,GCIS,4.55652173913044,1.5454545454545454,335.8883789493305,253,8,34,0.19047619047619047,1152.8000000000013,2015-01-30,GCIS,5,2015_Winter_W3,S4,0,3,0,0,0,1,0,73.71596102895604
2015-01-30,Harris,4.041249999999999,1.5,289.61029757585555,96,0,3,0.0,387.9599999999999,2015-01-30,Harris,5,2015_Winter_W3,S3,0,3,0,0,0,1,0,71.66354409547928
2015-01-30,Law,3.5638613861386204,1.3597359735973598,232.72529263767956,303,30,23,0.5660377358490566,1079.850000000002,2015-01-30,Law,5,2015_Winter_W3,BL,0,3,0,0,0,1,0,65.30144341271175
2015-01-30,Stuart,5.350089285714284,1.5535714285714286,374.3084608151327,112,1,6,0.14285714285714285,599.2099999999998,2015-01-30,Stuart,5,2015_Winter_W3,S1,0,3,0,0,0,1,0,69.96303067588137
2015-02-02,GCIS,4.910248962655609,1.5767634854771784,357.69435185346765,241,6,28,0.17647058823529413,1183.3700000000017,2015-02-02,GCIS,1,2015_Winter_W4,BL,0,4,0,0,0,0,1,72.84647979641666
2015-02-02,Law,3.514760869565227,1.4,220.0066145274511,460,60,27,0.6896551724137931,1616.7900000000043,2015-02-02,Law,1,2015_Winter_W4,BL,0,4,0,0,0,0,1,62.595044923971095
2015-02-02,Stuart,4.545075757575757,1.4924242424242424,287.40630850474116,132,10,13,0.43478260869565216,599.9499999999999,2015-02-02,Stuart,1,2015_Winter_W4,BL,0,4,0,0,0,0,1,63.234657425828544
2015-02-03,GCIS,4.9427430555555585,1.6284722222222223,348.2294743924558,288,12,24,0.3333333333333333,1423.510000000001,2015-02-03,GCIS,2,2015_Winter_W4,BL,0,4,1,0,0,0,0,70.4526758681198
2015-02-03,Harris,4.101269841269843,1.566137566137566,306.3363681616034,189,7,10,0.4117647058823529,775.1400000000004,2015-02-03,Harris,2,2015_Winter_W4,BL,0,4,1,0,0,0,0,74.69305361940167
2015-02-03,Law,3.988489702517171,1.3363844393592677,222.44001461692272,437,43,32,0.5733333333333334,1742.9700000000037,2015-02-03,Law,2,2015_Winter_W4,BL,0,4,1,0,0,0,0,55.770487379355366
2015-02-03,Stuart,4.898918918918924,1.5945945945945945,343.42830916162035,185,3,9,0.25,906.300000000001,2015-02-03,Stuart,2,2015_Winter_W4,BL,0,4,1,0,0,0,0,70.10287674599988
2015-02-04,GCIS,4.960000000000009,1.6420664206642066,352.32469895512065,271,11,34,0.24444444444444444,1344.1600000000024,2015-02-04,GCIS,3,2015_Winter_W4,BL,0,4,0,1,0,0,0,71.0332054345
2015-02-04,Harris,3.8035449735449767,1.417989417989418,274.6791186301664,189,7,6,0.5384615384615384,718.8700000000006,2015-02-04,Harris,3,2015_Winter_W4,BL,0,4,0,1,0,0,0,72.21660859557556
2015-02-04,Law,3.880573065902589,1.4097421203438396,241.85012160831445,349,49,26,0.6533333333333333,1354.3200000000036,2015-02-04,Law,3,2015_Winter_W4,BL,0,4,0,1,0,0,0,62.32330057984931
2015-02-04,Stuart,5.2981645569620275,1.620253164556962,354.79883967120514,158,7,7,0.5,837.1100000000004,2015-02-04,Stuart,3,2015_Winter_W4,BL,0,4,0,1,0,0,0,66.96636841998111
2015-02-05,GCIS,4.869080459770121,1.628352490421456,329.01644146974473,261,8,37,0.17777777777777778,1270.8300000000015,2015-02-05,GCIS,4,2015_Winter_W4,BL,0,4,0,0,1,0,0,67.5726031204829
2015-02-05,Harris,4.091105263157899,1.5578947368421052,307.9104418760312,190,8,11,0.42105263157894735,777.3100000000007,2015-02-05,Harris,4,2015_Winter_W4,BL,0,4,0,0,1,0,0,75.26338778151043
2015-02-05,Law,3.4560421052631662,1.343157894736842,207.22447255163144,475,52,33,0.611764705882353,1641.620000000004,2015-02-05,Law,4,2015_Winter_W4,BL,0,4,0,0,1,0,0,59.96005437435259
2015-02-05,Stuart,4.74353591160221,1.6187845303867403,330.60409165577215,181,5,10,0.3333333333333333,858.58,2015-02-05,Stuart,4,2015_Winter_W4,BL,0,4,0,0,1,0,0,69.69570755164895
2015-02-06,GCIS,4.460362903225811,1.6048387096774193,319.117621529511,248,11,38,0.22448979591836735,1106.1700000000012,2015-02-06,GCIS,5,2015_Winter_W4,BL,0,4,0,0,0,1,0,71.54521469513604
2015-02-06,Harris,4.032733333333332,1.4533333333333334,281.61534871946736,150,1,7,0.125,604.9099999999997,2015-02-06,Harris,5,2015_Winter_W4,BL,0,4,0,0,0,1,0,69.83237557309371
2015-02-06,Law,3.800403458213267,1.4265129682997117,236.01887176556446,347,37,32,0.5362318840579711,1318.7400000000036,2015-02-06,Law,5,2015_Winter_W4,BL,0,4,0,0,0,1,0,62.10363566938945
2015-02-06,Stuart,5.2121359223300985,1.5145631067961165,349.8666368725847,103,3,5,0.375,536.8500000000001,2015-02-06,Stuart,5,2015_Winter_W4,BL,0,4,0,0,0,1,0,67.12538623056015
2015-02-09,GCIS,4.2097863247863305,1.4615384615384615,281.8813379502519,234,6,27,0.18181818181818182,985.0900000000014,2015-02-09,GCIS,1,2015_Winter_W5,S1,0,5,0,0,0,0,1,66.95858559152855
2015-02-09,Harris,3.910575916230369,1.4031413612565444,299.46094257281004,191,6,16,0.2727272727272727,746.9200000000005,2015-02-09,Harris,1,2015_Winter_W5,S2,0,5,0,0,0,0,1,76.57719706448707
2015-02-09,Law,3.497755102040822,1.4217687074829932,213.13969891429932,441,56,35,0.6153846153846154,1542.5100000000025,2015-02-09,Law,1,2015_Winter_W5,BL,0,5,0,0,0,0,1,60.936141238115695
2015-02-09,Stuart,5.208396946564888,1.5801526717557253,359.674914102502,131,2,13,0.13333333333333333,682.3000000000004,2015-02-09,Stuart,1,2015_Winter_W5,S4,0,5,0,0,0,0,1,69.05674006658029
2015-02-10,GCIS,4.767529411764707,1.4784313725490197,293.99509243068354,255,11,28,0.28205128205128205,1215.7200000000005,2015-02-10,GCIS,2,2015_Winter_W5,S1,0,5,1,0,0,0,0,61.666130827677655
2015-02-10,Harris,4.184529411764709,1.4823529411764707,306.193968108614,170,1,4,0.2,711.3700000000006,2015-02-10,Harris,2,2015_Winter_W5,S2,0,5,1,0,0,0,0,73.17285600807504
2015-02-10,Law,3.4550000000000067,1.3726851851851851,215.20934740028662,432,45,30,0.6,1492.560000000003,2015-02-10,Law,2,2015_Winter_W5,BL,0,5,1,0,0,0,0,62.28924671498877
2015-02-10,Stuart,4.426783625730995,1.4853801169590644,296.2919578764839,171,9,16,0.36,756.9800000000002,2015-02-10,Stuart,2,2015_Winter_W5,S4,0,5,1,0,0,0,0,66.93165578599003
2015-02-11,GCIS,4.599200000000004,1.524,320.4374135586506,250,7,35,0.16666666666666666,1149.800000000001,2015-02-11,GCIS,3,2015_Winter_W5,S1,0,5,0,1,0,0,0,69.67242423870462
2015-02-11,Harris,3.9279120879120897,1.4615384615384615,310.5784488198343,182,5,16,0.23809523809523808,714.8800000000003,2015-02-11,Harris,3,2015_Winter_W5,S2,0,5,0,1,0,0,0,79.06960284972277
2015-02-11,Law,3.396891891891895,1.3547297297297298,206.2130679710544,296,39,16,0.7090909090909091,1005.4800000000009,2015-02-11,Law,3,2015_Winter_W5,BL,0,5,0,1,0,0,0,60.70639706352393
2015-02-11,Stuart,5.258310810810817,1.635135135135135,341.50890427186005,148,8,14,0.36363636363636365,778.2300000000009,2015-02-11,Stuart,3,2015_Winter_W5,S4,0,5,0,1,0,0,0,64.94650403124426
2015-02-12,GCIS,4.358105726872251,1.5550660792951543,306.3705241645402,227,15,19,0.4411764705882353,989.2900000000011,2015-02-12,GCIS,4,2015_Winter_W5,S1,0,5,0,0,1,0,0,70.29901139741689
2015-02-12,Harris,4.096363636363639,1.4829545454545454,272.5670892460267,176,1,7,0.125,720.9600000000005,2015-02-12,Harris,4,2015_Winter_W5,S2,0,5,0,0,1,0,0,66.53879231483114
2015-02-12,Law,3.5498156682027764,1.4170506912442395,213.7694516605046,434,67,36,0.6504854368932039,1540.620000000005,2015-02-12,Law,4,2015_Winter_W5,BL,0,5,0,0,1,0,0,60.21987383044404
2015-02-12,Stuart,4.995062500000002,1.5875,317.95219336319985,160,3,8,0.2727272727272727,799.2100000000004,2015-02-12,Stuart,4,2015_Winter_W5,S4,0,5,0,0,1,0,0,63.653296302738894
2015-02-13,GCIS,4.48371308016878,1.5063291139240507,306.55629566109155,237,7,23,0.23333333333333334,1062.6400000000008,2015-02-13,GCIS,5,2015_Winter_W5,S1,0,5,0,0,0,1,0,68.37107776074554
2015-02-13,Harris,4.395985401459853,1.532846715328467,312.52698200464715,137,2,5,0.2857142857142857,602.2499999999999,2015-02-13,Harris,5,2015_Winter_W5,S2,0,5,0,0,0,1,0,71.09372608490936
2015-02-13,Law,3.688796561604591,1.3495702005730659,225.16630598183247,349,32,28,0.5333333333333333,1287.3900000000021,2015-02-13,Law,5,2015_Winter_W5,BL,0,5,0,0,0,1,0,61.040586603639454
2015-02-13,Stuart,4.930370370370371,1.6296296296296295,302.65054073180244,54,1,8,0.1111111111111111,266.24,2015-02-13,Stuart,5,2015_Winter_W5,S4,0,5,0,0,0,1,0,61.384950418860164
2015-02-16,GCIS,4.075685483870972,1.560483870967742,296.5857554999999,248,6,24,0.2,1010.770000000001,2015-02-16,GCIS,1,2015_Winter_W6,BL,1,6,0,0,0,0,1,72.76953942439913
2015-02-16,Harris,3.7142056074766385,1.841121495327103,289.0408870917822,214,8,13,0.38095238095238093,794.8400000000006,2015-02-16,Harris,1,2015_Winter_W6,BL,1,6,0,0,0,0,1,77.8203787399242
2015-02-16,Law,3.146311688311693,1.748051948051948,217.29384452427206,385,55,29,0.6547619047619048,1211.3300000000017,2015-02-16,Law,1,2015_Winter_W6,BL,1,6,0,0,0,0,1,69.06303826524946
2015-02-16,Stuart,4.437575757575763,1.4318181818181819,301.5239186068484,132,3,9,0.25,585.7600000000007,2015-02-16,Stuart,1,2015_Winter_W6,BL,1,6,0,0,0,0,1,67.947892065187
2015-02-17,GCIS,4.290075471698112,1.5358490566037737,303.6677406717051,265,4,18,0.18181818181818182,1136.87,2015-02-17,GCIS,2,2015_Winter_W6,BL,0,6,1,0,0,0,0,70.78377587411214
2015-02-17,Harris,3.9370202020202014,1.8535353535353536,298.5561314192575,198,3,15,0.16666666666666666,779.5299999999999,2015-02-17,Harris,2,2015_Winter_W6,BL,0,6,1,0,0,0,0,75.83301992356034
2015-02-17,Law,3.3508823529411846,1.8739495798319328,240.53324565173997,476,61,32,0.6559139784946236,1595.0200000000038,2015-02-17,Law,2,2015_Winter_W6,BL,0,6,1,0,0,0,0,71.78206225014604
2015-02-17,Stuart,4.665085714285719,1.6285714285714286,325.0038503105846,175,4,13,0.23529411764705882,816.3900000000008,2015-02-17,Stuart,2,2015_Winter_W6,BL,0,6,1,0,0,0,0,69.66728377901768
2015-02-18,GCIS,4.21458333333334,1.53125,299.6025444471263,288,10,27,0.2702702702702703,1213.8000000000018,2015-02-18,GCIS,3,2015_Winter_W6,BL,1,6,0,1,0,0,0,71.08710891479012
2015-02-18,Harris,4.0026540284360195,1.8009478672985781,311.24694686105977,211,2,17,0.10526315789473684,844.5600000000001,2015-02-18,Harris,3,2015_Winter_W6,BL,1,6,0,1,0,0,0,77.76014230804633
2015-02-18,Law,3.176718750000002,1.965625,235.33698545030398,320,56,19,0.7466666666666667,1016.5500000000006,2015-02-18,Law,3,2015_Winter_W6,BL,1,6,0,1,0,0,0,74.0817818544068
2015-02-19,GCIS,4.697725752508363,1.568561872909699,352.36650073647,299,9,30,0.23076923076923078,1404.6200000000006,2015-02-19,GCIS,4,2015_Winter_W6,BL,0,6,0,0,1,0,0,75.00789090302322
2015-02-19,Harris,4.320102040816329,1.4387755102040816,308.869179008184,196,1,12,0.07692307692307693,846.7400000000006,2015-02-19,Harris,4,2015_Winter_W6,BL,0,6,0,0,1,0,0,71.49580636984673
2015-02-19,Law,3.0861486486486553,1.3243243243243243,175.1486886715365,444,55,38,0.5913978494623656,1370.250000000003,2015-02-19,Law,4,2015_Winter_W6,BL,0,6,0,0,1,0,0,56.75316020446052
2015-02-19,Stuart,4.963888888888889,1.5666666666666667,331.8401168373494,180,8,13,0.38095238095238093,893.5,2015-02-19,Stuart,4,2015_Winter_W6,BL,0,6,0,0,1,0,0,66.85083495324331
2015-02-20,GCIS,4.536131386861318,1.532846715328467,308.8050534448912,274,13,27,0.325,1242.9000000000012,2015-02-20,GCIS,5,2015_Winter_W6,BL,1,6,0,0,0,1,0,68.0767436188753
2015-02-20,Harris,4.206494252873566,1.396551724137931,290.0671633230654,174,5,10,0.3333333333333333,731.9300000000004,2015-02-20,Harris,5,2015_Winter_W6,BL,1,6,0,0,0,1,0,68.95698552896226
2015-02-20,Law,3.749040767386098,1.4172661870503598,240.06314647720495,417,43,27,0.6142857142857143,1563.3500000000029,2015-02-20,Law,5,2015_Winter_W6,BL,1,6,0,0,0,1,0,64.03321846099355
2015-02-20,Stuart,5.9987356321839105,1.839080459770115,431.13045201462705,87,5,4,0.5555555555555556,521.8900000000002,2015-02-20,Stuart,5,2015_Winter_W6,BL,1,6,0,0,0,1,0,71.87022040137296
